engine_id,sensor,age_window,variance
29,sensor_9,6,21.1690783333309
29,sensor_9,7,9.90957333333208
29,sensor_9,8,28.821371666666035
29,sensor_9,9,19.40726958332994
29,sensor_9,10,32.96516176470764
29,sensor_10,1,0.0
29,sensor_10,2,0.0
29,sensor_10,3,0.0
29,sensor_10,4,0.0
29,sensor_10,5,0.0
29,sensor_10,6,0.0
29,sensor_10,7,0.0
29,sensor_10,8,0.0
29,sensor_10,9,0.0
29,sensor_10,10,0.0
29,sensor_11,1,0.006201470588235281
29,sensor_11,2,0.003464999999999866
29,sensor_11,3,0.013600000000000164
29,sensor_11,4,0.016580000000000154
29,sensor_11,5,0.004263970588235343
29,sensor_11,6,0.01034624999999994
29,sensor_11,7,0.01336958333333349
29,sensor_11,8,0.005446250000000015
29,sensor_11,9,0.013089583333333203
29,sensor_11,10,0.009127941176470512
29,sensor_12,1,0.07779926470589135
29,sensor_12,2,0.10841291666667671
29,sensor_12,3,0.07965333333334394
29,sensor_12,4,0.07982500000000768
29,sensor_12,5,0.13125294117647301
29,sensor_12,6,0.07976666666667236
29,sensor_12,7,0.12639333333333566
29,sensor_12,8,0.029360000000001975
29,sensor_12,9,0.13071291666666904
29,sensor_12,10,0.15667426470591544
29,sensor_13,1,0.0007007352941188165
29,sensor_13,2,0.0007133333333300375
29,sensor_13,3,0.0013399999999908472
29,sensor_13,4,0.0004933333333355974
29,sensor_13,5,0.0004000000000019961
29,sensor_13,6,0.0011995833333104217
29,sensor_13,7,0.0006783333333359218
29,sensor_13,8,0.0013049999999981735
29,sensor_13,9,0.0007195833333339611
29,sensor_13,10,0.002002941176480701
29,sensor_14,1,6.051106617647107
29,sensor_14,2,14.644731666666216
29,sensor_14,3,10.298516249999837
29,sensor_14,4,7.203891666665915
29,sensor_14,5,6.015215441176669
29,sensor_14,6,10.607462916666119
29,sensor_14,7,10.517742916667341
29,sensor_14,8,4.924913333334285
29,sensor_14,9,11.034126666667076
29,sensor_14,10,9.173763970589075
29,sensor_15,1,0.0002702161764705788
29,sensor_15,2,0.00034238866666666756
29,sensor_15,3,0.0003435466666666627
29,sensor_15,4,0.00022885329166666678
29,sensor_15,5,0.00045317404411764507
29,sensor_15,6,0.0006619879999999893
29,sensor_15,7,0.0005234171666666575
29,sensor_15,8,0.00028530895833333534
29,sensor_15,9,0.00041400733333335043
29,sensor_15,10,0.0006035036764705775
29,sensor_16,1,0.0
29,sensor_16,2,0.0
29,sensor_16,3,0.0
29,sensor_16,4,0.0
29,sensor_16,5,0.0
29,sensor_16,6,0.0
29,sensor_16,7,0.0
29,sensor_16,8,0.0
29,sensor_16,9,0.0
29,sensor_16,10,0.0
29,sensor_17,1,0.4044117647058816
29,sensor_17,2,0.8958333333333466
29,sensor_17,3,1.4666666666666832
29,sensor_17,4,0.7833333333333409
29,sensor_17,5,0.8602941176470489
29,sensor_17,6,0.9958333333333196
29,sensor_17,7,1.1833333333333351
29,sensor_17,8,0.6666666666666495
29,sensor_17,9,0.7958333333332919
29,sensor_17,10,1.1102941176470318
29,sensor_18,1,0.0
29,sensor_18,2,0.0
29,sensor_18,3,0.0
29,sensor_18,4,0.0
29,sensor_18,5,0.0
29,sensor_18,6,0.0
29,sensor_18,7,0.0
29,sensor_18,8,0.0
29,sensor_18,9,0.0
29,sensor_18,10,0.0
29,sensor_19,1,0.0
29,sensor_19,2,0.0
29,sensor_19,3,0.0
29,sensor_19,4,0.0
29,sensor_19,5,0.0
29,sensor_19,6,0.0
29,sensor_19,7,0.0
29,sensor_19,8,0.0
29,sensor_19,9,0.0
29,sensor_19,10,0.0
29,sensor_20,1,0.008106617647058714
29,sensor_20,2,0.011612916666667028
29,sensor_20,3,0.019200000000000765
29,sensor_20,4,0.005779583333333236
29,sensor_20,5,0.015619117647058768
29,sensor_20,6,0.009559583333333229
29,sensor_20,7,0.013792916666666538
29,sensor_20,8,0.013299583333332999
29,sensor_20,9,0.0068600000000002305
29,sensor_20,10,0.013827941176470866
29,sensor_21,1,0.0036992023529410964
29,sensor_21,2,0.006440904624999978
29,sensor_21,3,0.005328189291666628
29,sensor_21,4,0.0019215329583333026
29,sensor_21,5,0.00182387808823526
29,sensor_21,6,0.0040948500000000275
29,sensor_21,7,0.0026158959583333645
29,sensor_21,8,0.0034032304999999058
29,sensor_21,9,0.0018933038333334349
29,sensor_21,10,0.006820081838235194
30,setting_1,1,5.586210526315789e-06
30,setting_1,2,3.7170175438596478e-06
30,setting_1,3,1.0405263157894736e-06
30,setting_1,4,3.2150263157894737e-06
30,setting_1,5,6.958947368421052e-06
30,setting_1,6,4.7758479532163744e-06
30,setting_1,7,3.7122105263157884e-06
30,setting_1,8,5.251754385964914e-06
30,setting_1,9,4.281754385964912e-06
30,setting_1,10,3.225684210526315e-06
30,setting_2,1,4.9052631578947364e-08
30,setting_2,2,8.45029239766082e-08
30,setting_2,3,9.175438596491228e-08
30,setting_2,4,7.568421052631578e-08
30,setting_2,5,8.701754385964915e-08
30,setting_2,6,8.140350877192984e-08
30,setting_2,7,6.934210526315789e-08
30,setting_2,8,5.052631578947368e-08
30,setting_2,9,9.50877192982456e-08
30,setting_2,10,7.292105263157896e-08
30,setting_3,1,0.0
30,setting_3,2,0.0
30,setting_3,3,0.0
30,setting_3,4,0.0
30,setting_3,5,0.0
30,setting_3,6,0.0
30,setting_3,7,0.0
30,setting_3,8,0.0
30,setting_3,9,0.0
30,setting_3,10,0.0
30,sensor_1,1,0.0
30,sensor_1,2,0.0
30,sensor_1,3,0.0
30,sensor_1,4,0.0
30,sensor_1,5,0.0
30,sensor_1,6,0.0
30,sensor_1,7,0.0
30,sensor_1,8,0.0
30,sensor_1,9,0.0
30,sensor_1,10,0.0
30,sensor_2,1,0.10536710526313157
30,sensor_2,2,0.08810643274856407
30,sensor_2,3,0.11754444444445104
30,sensor_2,4,0.08067263157893445
30,sensor_2,5,0.04803625730994163
30,sensor_2,6,0.09850409356726132
30,sensor_2,7,0.07121552631578006
30,sensor_2,8,0.06473333333333443
30,sensor_2,9,0.1193432748538207
30,sensor_2,10,0.12977342105265066
30,sensor_3,1,21.365394473683963
30,sensor_3,2,19.475342690058216
30,sensor_3,3,14.0892707602339
30,sensor_3,4,10.344389473684387
30,sensor_3,5,18.826902339181068
30,sensor_3,6,10.66774736842104
30,sensor_3,7,23.403211578947026
30,sensor_3,8,8.005081286549931
30,sensor_3,9,13.560669005847817
30,sensor_3,10,15.178139736842189
30,sensor_4,1,19.789630526315698
30,sensor_4,2,19.15164795321589
30,sensor_4,3,21.98679532163771
30,sensor_4,4,19.109811578947674
30,sensor_4,5,21.102233918128526
30,sensor_4,6,11.033004093567369
30,sensor_4,7,21.38015789473687
30,sensor_4,8,17.068469005848087
30,sensor_4,9,25.235194152047445
30,sensor_4,10,38.47632921052522
30,sensor_5,1,0.0
30,sensor_5,2,0.0
30,sensor_5,3,0.0
30,sensor_5,4,0.0
30,sensor_5,5,0.0
30,sensor_5,6,0.0
30,sensor_5,7,0.0
30,sensor_5,8,0.0
30,sensor_5,9,0.0
30,sensor_5,10,0.0
30,sensor_6,1,1.6842105263147613e-05
30,sensor_6,2,9.941520467833989e-06
30,sensor_6,3,5.263157894734797e-06
30,sensor_6,4,1.3421052631567111e-05
30,sensor_6,5,5.2631578947357445e-06
30,sensor_6,6,0.0
30,sensor_6,7,0.0
30,sensor_6,8,0.0
30,sensor_6,9,0.0
30,sensor_6,10,0.0
30,sensor_7,1,0.16976210526312102
30,sensor_7,2,0.1734807017543845
30,sensor_7,3,0.2533093567251676
30,sensor_7,4,0.061813421052630574
30,sensor_7,5,0.13360292397660764
30,sensor_7,6,0.09299824561404027
30,sensor_7,7,0.1254976315789196
30,sensor_7,8,0.10973684210526694
30,sensor_7,9,0.213221052631506
30,sensor_7,10,0.28029894736843053
30,sensor_8,1,0.0009923684210594614
30,sensor_8,2,0.0010263157894767868
30,sensor_8,3,0.0006538011695942674
30,sensor_8,4,0.0010431578947415025
30,sensor_8,5,0.0015245614035100474
30,sensor_8,6,0.0009251461988177556
30,sensor_8,7,0.0013818421052614158
30,sensor_8,8,0.0013701754385887978
30,sensor_8,9,0.0013912280701692333
30,sensor_8,10,0.0027502631579135353
30,sensor_9,1,20.026571315789127
30,sensor_9,2,15.895737426898839
30,sensor_9,3,14.38283216374567
30,sensor_9,4,27.54648921052443
30,sensor_9,5,9.400360818714068
30,sensor_9,6,13.43761403508995
30,sensor_9,7,23.905669473689503
30,sensor_9,8,11.841070760234382
30,sensor_9,9,19.258421052629917
30,sensor_9,10,16.650258947357713
30,sensor_10,1,0.0
30,sensor_10,2,0.0
30,sensor_10,3,0.0
30,sensor_10,4,0.0
30,sensor_10,5,0.0
30,sensor_10,6,0.0
30,sensor_10,7,0.0
30,sensor_10,8,0.0
30,sensor_10,9,0.0
30,sensor_10,10,0.0
30,sensor_11,1,0.010862105263157855
30,sensor_11,2,0.010242690058479678
30,sensor_11,3,0.012647368421052605
30,sensor_11,4,0.012882894736841977
30,sensor_11,5,0.006427485380117163
30,sensor_11,6,0.010673099415204597
30,sensor_11,7,0.009378947368420874
30,sensor_11,8,0.011605263157894669
30,sensor_11,9,0.014678362573099991
30,sensor_11,10,0.00995789473684147
30,sensor_12,1,0.058730526315786284
30,sensor_12,2,0.04914678362573263
30,sensor_12,3,0.14780292397662242
30,sensor_12,4,0.15901578947368175
30,sensor_12,5,0.08703976608188875
30,sensor_12,6,0.0894578947368549
30,sensor_12,7,0.11780631578949266
30,sensor_12,8,0.06756549707603626
30,sensor_12,9,0.06342748538012566
30,sensor_12,10,0.1920200000000082
30,sensor_13,1,0.0005147368421100595
30,sensor_13,2,0.0007497076023431134
30,sensor_13,3,0.0009385964912327274
30,sensor_13,4,0.0005894736842085982
30,sensor_13,5,0.0006578947368509099
30,sensor_13,6,0.0011099415204678953
30,sensor_13,7,0.0015273684210645572
30,sensor_13,8,0.001287719298249381
30,sensor_13,9,0.001964912280684292
30,sensor_13,10,0.0024936842105270176
30,sensor_14,1,7.7849989473703065
30,sensor_14,2,3.338747368421285
30,sensor_14,3,6.866192982455126
30,sensor_14,4,6.620889210526722
30,sensor_14,5,5.029611695906768
30,sensor_14,6,7.977492982456179
30,sensor_14,7,7.873868157894923
30,sensor_14,8,14.820659649120703
30,sensor_14,9,8.691560818713704
30,sensor_14,10,20.18474605263113
30,sensor_15,1,0.0004180690526315856
30,sensor_15,2,0.00038511982456140625
30,sensor_15,3,0.0002788936257309964
30,sensor_15,4,0.0005385756578947499
30,sensor_15,5,0.0004072159064327415
30,sensor_15,6,0.00037382134502926697
30,sensor_15,7,0.00032691199999998976
30,sensor_15,8,0.0004118281286549552
30,sensor_15,9,0.0004524269005847911
30,sensor_15,10,0.0007311374736842164
30,sensor_16,1,0.0
30,sensor_16,2,0.0
30,sensor_16,3,0.0
30,sensor_16,4,0.0
30,sensor_16,5,0.0
30,sensor_16,6,0.0
30,sensor_16,7,0.0
30,sensor_16,8,0.0
30,sensor_16,9,0.0
30,sensor_16,10,0.0
30,sensor_17,1,0.4500000000000022
30,sensor_17,2,0.6081871345029237
30,sensor_17,3,0.4853801169590601
30,sensor_17,4,1.2499999999999987
30,sensor_17,5,0.7660818713450275
30,sensor_17,6,0.818713450292385
30,sensor_17,7,0.576315789473678
30,sensor_17,8,0.5789473684210715
30,sensor_17,9,1.3216374269006053
30,sensor_17,10,1.1473684210526596
30,sensor_18,1,0.0
30,sensor_18,2,0.0
30,sensor_18,3,0.0
30,sensor_18,4,0.0
30,sensor_18,5,0.0
30,sensor_18,6,0.0
30,sensor_18,7,0.0
30,sensor_18,8,0.0
30,sensor_18,9,0.0
30,sensor_18,10,0.0
30,sensor_19,1,0.0
30,sensor_19,2,0.0
30,sensor_19,3,0.0
30,sensor_19,4,0.0
30,sensor_19,5,0.0
30,sensor_19,6,0.0
30,sensor_19,7,0.0
30,sensor_19,8,0.0
30,sensor_19,9,0.0
30,sensor_19,10,0.0
30,sensor_20,1,0.007922105263157833
30,sensor_20,2,0.006965497076022899
30,sensor_20,3,0.008984210526316108
30,sensor_20,4,0.01615894736842114
30,sensor_20,5,0.009680116959064084
30,sensor_20,6,0.007491812865496812
30,sensor_20,7,0.010858947368421204
30,sensor_20,8,0.01053216374268996
30,sensor_20,9,0.011065497076023436
30,sensor_20,10,0.01056421052631567
30,sensor_21,1,0.004023516078947362
30,sensor_21,2,0.004237704736842101
30,sensor_21,3,0.006275861461988505
30,sensor_21,4,0.002679652526315864
30,sensor_21,5,0.0023951206432749872
30,sensor_21,6,0.004946082222222006
30,sensor_21,7,0.002382745763157774
30,sensor_21,8,0.006428761754386103
30,sensor_21,9,0.004153414678362525
30,sensor_21,10,0.0061162647105261585
31,setting_1,1,5.521739130434784e-06
31,setting_1,2,3.458932806324111e-06
31,setting_1,3,3.4700000000000002e-06
31,setting_1,4,7.250652173913041e-06
31,setting_1,5,5.183596837944664e-06
31,setting_1,6,6.252648221343875e-06
31,setting_1,7,3.00231884057971e-06
31,setting_1,8,5.380276679841897e-06
31,setting_1,9,4.206916996047431e-06
31,setting_1,10,3.650271739130435e-06
31,setting_2,1,7.992753623188405e-08
31,setting_2,2,1.1079051383399209e-07
31,setting_2,3,1.2249011857707514e-07
31,setting_2,4,6.824275362318841e-08
31,setting_2,5,8.438735177865614e-08
31,setting_2,6,8.347826086956522e-08
31,setting_2,7,1.0231884057971015e-07
31,setting_2,8,9.861660079051382e-08
31,setting_2,9,4.766798418972331e-08
31,setting_2,10,9.375000000000002e-08
31,setting_3,1,0.0
31,setting_3,2,0.0
31,setting_3,3,0.0
31,setting_3,4,0.0
31,setting_3,5,0.0
31,setting_3,6,0.0
31,setting_3,7,0.0
31,setting_3,8,0.0
31,setting_3,9,0.0
31,setting_3,10,0.0
31,sensor_1,1,0.0
31,sensor_1,2,0.0
31,sensor_1,3,0.0
31,sensor_1,4,0.0
31,sensor_1,5,0.0
31,sensor_1,6,0.0
31,sensor_1,7,0.0
31,sensor_1,8,0.0
31,sensor_1,9,0.0
31,sensor_1,10,0.0
31,sensor_2,1,0.07670144927535706
31,sensor_2,2,0.1257043478260851
31,sensor_2,3,0.0692703557312381
31,sensor_2,4,0.0435432971014541
31,sensor_2,5,0.0704260869565309
31,sensor_2,6,0.11394308300396379
31,sensor_2,7,0.06655362318840365
31,sensor_2,8,0.18894071146244887
31,sensor_2,9,0.09570750988142686
31,sensor_2,10,0.15681956521738297
31,sensor_3,1,21.214051992753546
31,sensor_3,2,14.27528774703569
31,sensor_3,3,17.55100000000017
31,sensor_3,4,11.257982427536135
31,sensor_3,5,21.29739960474273
31,sensor_3,6,10.45348932806403
31,sensor_3,7,11.253527536231534
31,sensor_3,8,25.04803596837884
31,sensor_3,9,23.659694861660203
31,sensor_3,10,17.129312318841166
31,sensor_4,1,14.08012155797096
31,sensor_4,2,9.388497628458614
31,sensor_4,3,15.54224071146251
31,sensor_4,4,11.665051449275419
31,sensor_4,5,11.03607826086976
31,sensor_4,6,6.513804347825931
31,sensor_4,7,10.939224456521709
31,sensor_4,8,18.79303280632437
31,sensor_4,9,25.777953754940107
31,sensor_4,10,17.52958260869596
31,sensor_5,1,0.0
31,sensor_5,2,0.0
31,sensor_5,3,0.0
31,sensor_5,4,0.0
31,sensor_5,5,0.0
31,sensor_5,6,0.0
31,sensor_5,7,0.0
31,sensor_5,8,0.0
31,sensor_5,9,0.0
31,sensor_5,10,0.0
31,sensor_6,1,0.0
31,sensor_6,2,1.7786561264817746e-05
31,sensor_6,3,1.1857707509878007e-05
31,sensor_6,4,4.1666666666632804e-06
31,sensor_6,5,8.300395256917042e-06
31,sensor_6,6,8.300395256914303e-06
31,sensor_6,7,4.1666666666632576e-06
31,sensor_6,8,0.0
31,sensor_6,9,0.0
31,sensor_6,10,0.0
31,sensor_7,1,0.09402445652173315
31,sensor_7,2,0.1932766798418908
31,sensor_7,3,0.1693482213438736
31,sensor_7,4,0.14322826086955354
31,sensor_7,5,0.17629762845850358
31,sensor_7,6,0.21016007905137277
31,sensor_7,7,0.20601721014494886
31,sensor_7,8,0.23749367588932999
31,sensor_7,9,0.17446047430829828
31,sensor_7,10,0.258895652173901
31,sensor_8,1,0.0006579710144963809
31,sensor_8,2,0.0012573122529666721
31,sensor_8,3,0.0012968379446563348
31,sensor_8,4,0.00041141304347357984
31,sensor_8,5,0.0007786561264880337
31,sensor_8,6,0.0013541501976314773
31,sensor_8,7,0.0006896739130420994
31,sensor_8,8,0.0009600790513929581
31,sensor_8,9,0.0005130434782551484
31,sensor_8,10,0.0023818840579892457
31,sensor_9,1,17.981902717392494
31,sensor_9,2,12.861107905139288
31,sensor_9,3,22.945114624506605
31,sensor_9,4,19.426207971014925
31,sensor_9,5,8.312424110671879
31,sensor_9,6,13.70957549407127
31,sensor_9,7,22.044060688404635
31,sensor_9,8,21.450767984190687
31,sensor_9,9,15.368158893277906
31,sensor_9,10,15.947405797102407
31,sensor_10,1,0.0
31,sensor_10,2,0.0
31,sensor_10,3,0.0
31,sensor_10,4,0.0
31,sensor_10,5,0.0
31,sensor_10,6,0.0
31,sensor_10,7,0.0
31,sensor_10,8,0.0
31,sensor_10,9,0.0
31,sensor_10,10,0.0
31,sensor_11,1,0.012712318840579821
31,sensor_11,2,0.010435573122529164
31,sensor_11,3,0.007406719367588938
31,sensor_11,4,0.008875362318840535
31,sensor_11,5,0.009439130434782705
31,sensor_11,6,0.012325691699604261
31,sensor_11,7,0.007955797101449408
31,sensor_11,8,0.007999209486165927
31,sensor_11,9,0.018099999999999696
31,sensor_11,10,0.0184021739130438
31,sensor_12,1,0.0939326086956407
31,sensor_12,2,0.0923241106719479
31,sensor_12,3,0.06616561264821762
31,sensor_12,4,0.10970362318843518
31,sensor_12,5,0.05421778656127654
31,sensor_12,6,0.06279011857708437
31,sensor_12,7,0.12673623188405242
31,sensor_12,8,0.08276126482213093
31,sensor_12,9,0.1467442687746986
31,sensor_12,10,0.1667623188405825
31,sensor_13,1,0.00046014492754114155
31,sensor_13,2,0.0009454545454720354
31,sensor_13,3,0.001490513833993843
31,sensor_13,4,0.00162536231883926
31,sensor_13,5,0.0007715415019802048
31,sensor_13,6,0.0013873517786611475
31,sensor_13,7,0.0007737318840518785
31,sensor_13,8,0.0014770750988048309
31,sensor_13,9,0.0014703557312395336
31,sensor_13,10,0.002308514492761866
31,sensor_14,1,7.956849275361621
31,sensor_14,2,10.798024110670955
31,sensor_14,3,7.1650134387353255
31,sensor_14,4,8.577953623188938
31,sensor_14,5,9.726826086956269
31,sensor_14,6,12.489906719368122
31,sensor_14,7,15.038805797101555
31,sensor_14,8,11.86146798418805
31,sensor_14,9,10.318962845850397
31,sensor_14,10,16.08495489130477
31,sensor_15,1,0.0003653971014492779
31,sensor_15,2,0.0003513276679841842
31,sensor_15,3,0.0002964386166007927
31,sensor_15,4,0.0003431707065217405
31,sensor_15,5,0.00046779328063242077
31,sensor_15,6,0.000509129683794447
31,sensor_15,7,0.00025192231884057305
31,sensor_15,8,0.00042262430830041116
31,sensor_15,9,0.0003818844664031514
31,sensor_15,10,0.0004864898369565236
31,sensor_16,1,0.0
31,sensor_16,2,0.0
31,sensor_16,3,0.0
31,sensor_16,4,0.0
31,sensor_16,5,0.0
31,sensor_16,6,0.0
31,sensor_16,7,0.0
31,sensor_16,8,0.0
31,sensor_16,9,0.0
31,sensor_16,10,0.0
31,sensor_17,1,1.389492753623192
31,sensor_17,2,1.0750988142292441
31,sensor_17,3,1.3162055335968441
31,sensor_17,4,1.8260869565217432
31,sensor_17,5,0.9960474308300588
31,sensor_17,6,0.7667984189723277
31,sensor_17,7,0.9547101449275032
31,sensor_17,8,0.7944664031620543
31,sensor_17,9,0.7865612648221149
31,sensor_17,10,1.0434782608695494
31,sensor_18,1,0.0
31,sensor_18,2,0.0
31,sensor_18,3,0.0
31,sensor_18,4,0.0
31,sensor_18,5,0.0
31,sensor_18,6,0.0
31,sensor_18,7,0.0
31,sensor_18,8,0.0
31,sensor_18,9,0.0
31,sensor_18,10,0.0
31,sensor_19,1,0.0
31,sensor_19,2,0.0
31,sensor_19,3,0.0
31,sensor_19,4,0.0
31,sensor_19,5,0.0
31,sensor_19,6,0.0
31,sensor_19,7,0.0
31,sensor_19,8,0.0
31,sensor_19,9,0.0
31,sensor_19,10,0.0
31,sensor_20,1,0.004204166666666643
31,sensor_20,2,0.011460474308300756
31,sensor_20,3,0.009104347826087522
31,sensor_20,4,0.013747826086956641
31,sensor_20,5,0.011602766798418816
31,sensor_20,6,0.017067984189723325
31,sensor_20,7,0.007369384057971131
31,sensor_20,8,0.009730039525692008
31,sensor_20,9,0.013734782608695411
31,sensor_20,10,0.011257971014493062
31,sensor_21,1,0.0042828934601448895
31,sensor_21,2,0.0041110744664031185
31,sensor_21,3,0.0028113471541501354
31,sensor_21,4,0.0030927986775363112
31,sensor_21,5,0.0036644350988142907
31,sensor_21,6,0.007746300830039494
31,sensor_21,7,0.004221277971014495
31,sensor_21,8,0.00387963241106718
31,sensor_21,9,0.003918312252964254
31,sensor_21,10,0.005768816739130698
32,setting_1,1,6.8851315789473694e-06
32,setting_1,2,4.423567251461988e-06
32,setting_1,3,2.1617543859649126e-06
32,setting_1,4,5.369883040935674e-06
32,setting_1,5,5.875906432748537e-06
32,setting_1,6,4.4678362573099416e-06
32,setting_1,7,4.5243274853801176e-06
32,setting_1,8,4.298771929824561e-06
32,setting_1,9,3.257660818713451e-06
32,setting_1,10,2.0683040935672517e-06
32,setting_2,1,6.726315789473686e-08
32,setting_2,2,7.807017543859649e-08
32,setting_2,3,9.508771929824562e-08
32,setting_2,4,7.561403508771927e-08
32,setting_2,5,8.701754385964913e-08
32,setting_2,6,9.690058479532164e-08
32,setting_2,7,1.056140350877193e-07
32,setting_2,8,7.029239766081873e-08
32,setting_2,9,8.093567251461988e-08
32,setting_2,10,1.256140350877193e-07
32,setting_3,1,0.0
32,setting_3,2,0.0
32,setting_3,3,0.0
32,setting_3,4,0.0
32,setting_3,5,0.0
32,setting_3,6,0.0
32,setting_3,7,0.0
32,setting_3,8,0.0
32,setting_3,9,0.0
32,setting_3,10,0.0
32,sensor_1,1,0.0
32,sensor_1,2,0.0
32,sensor_1,3,0.0
32,sensor_1,4,0.0
32,sensor_1,5,0.0
32,sensor_1,6,0.0
32,sensor_1,7,0.0
32,sensor_1,8,0.0
32,sensor_1,9,0.0
32,sensor_1,10,0.0
32,sensor_2,1,0.06444315789473791
32,sensor_2,2,0.09766725146199413
32,sensor_2,3,0.07274970760233365
32,sensor_2,4,0.11020935672514816
32,sensor_2,5,0.10273742690057379
32,sensor_2,6,0.1158286549707802
32,sensor_2,7,0.05950409356725977
32,sensor_2,8,0.11847836257308891
32,sensor_2,9,0.07022865497077474
32,sensor_2,10,0.05842865497076661
32,sensor_3,1,5.089918684210419
32,sensor_3,2,32.63061461988367
32,sensor_3,3,10.755414619882721
32,sensor_3,4,14.440091228069864
32,sensor_3,5,14.858314035087375
32,sensor_3,6,16.96310292397703
32,sensor_3,7,10.553446783625503
32,sensor_3,8,11.660505263158107
32,sensor_3,9,22.917322807017836
32,sensor_3,10,16.282813450292622
32,sensor_4,1,19.48492105263105
32,sensor_4,2,18.531473099415127
32,sensor_4,3,13.515076023391934
32,sensor_4,4,22.2976450292392
32,sensor_4,5,8.313266666666827
32,sensor_4,6,18.254533918128534
32,sensor_4,7,17.60373333333352
32,sensor_4,8,15.8867929824565
32,sensor_4,9,14.444505263157774
32,sensor_4,10,22.098953801168093
32,sensor_5,1,0.0
32,sensor_5,2,0.0
32,sensor_5,3,0.0
32,sensor_5,4,0.0
32,sensor_5,5,0.0
32,sensor_5,6,0.0
32,sensor_5,7,0.0
32,sensor_5,8,0.0
32,sensor_5,9,0.0
32,sensor_5,10,0.0
32,sensor_6,1,0.0
32,sensor_6,2,0.0
32,sensor_6,3,0.0
32,sensor_6,4,0.0
32,sensor_6,5,0.0
32,sensor_6,6,0.0
32,sensor_6,7,0.0
32,sensor_6,8,0.0
32,sensor_6,9,0.0
32,sensor_6,10,0.0
32,sensor_7,1,0.1585631578947554
32,sensor_7,2,0.17256666666667717
32,sensor_7,3,0.17991345029242148
32,sensor_7,4,0.07054327485379837
32,sensor_7,5,0.0936005847953218
32,sensor_7,6,0.12820058479533125
32,sensor_7,7,0.1292988304093684
32,sensor_7,8,0.16400233918128812
32,sensor_7,9,0.15108421052628793
32,sensor_7,10,0.14781345029239137
32,sensor_8,1,0.0009094736842125972
32,sensor_8,2,0.0008210526315831984
32,sensor_8,3,0.0010140350877130466
32,sensor_8,4,0.0005608187134512249
32,sensor_8,5,0.0007596491228016515
32,sensor_8,6,0.0009450292397631275
32,sensor_8,7,0.0005116959064319925
32,sensor_8,8,0.0008584795321595064
32,sensor_8,9,0.0008801169590569177
32,sensor_8,10,0.0009654970760266259
32,sensor_9,1,13.783030526317424
32,sensor_9,2,12.919909941520045
32,sensor_9,3,21.68215906432994
32,sensor_9,4,12.033036257309652
32,sensor_9,5,17.022988888888182
32,sensor_9,6,15.156903508769817
32,sensor_9,7,22.744498830407334
32,sensor_9,8,14.371143274852578
32,sensor_9,9,27.56262631579568
32,sensor_9,10,26.56062573098739
32,sensor_10,1,0.0
32,sensor_10,2,0.0
32,sensor_10,3,0.0
32,sensor_10,4,0.0
32,sensor_10,5,0.0
32,sensor_10,6,0.0
32,sensor_10,7,0.0
32,sensor_10,8,0.0
32,sensor_10,9,0.0
32,sensor_10,10,0.0
32,sensor_11,1,0.013688421052631955
32,sensor_11,2,0.007042690058479892
32,sensor_11,3,0.0032543859649123174
32,sensor_11,4,0.012816374269005707
32,sensor_11,5,0.014525730994152018
32,sensor_11,6,0.008078362573099533
32,sensor_11,7,0.014587134502923612
32,sensor_11,8,0.01317836257309949
32,sensor_11,9,0.013037426900585023
32,sensor_11,10,0.020491812865497012
32,sensor_12,1,0.05658394736842395
32,sensor_12,2,0.09291111111112413
32,sensor_12,3,0.0684543859649155
32,sensor_12,4,0.05981520467836173
32,sensor_12,5,0.06685380116957032
32,sensor_12,6,0.03777076023390495
32,sensor_12,7,0.04852514619882436
32,sensor_12,8,0.08624736842103216
32,sensor_12,9,0.12233391812865005
32,sensor_12,10,0.06279824561402479
32,sensor_13,1,0.0009168421052605561
32,sensor_13,2,0.0008988304093520917
32,sensor_13,3,0.0009251461988262892
32,sensor_13,4,0.0007818713450270637
32,sensor_13,5,0.0007941520467824638
32,sensor_13,6,0.0006134502923938176
32,sensor_13,7,0.0012140350877151542
32,sensor_13,8,0.000853801169592174
32,sensor_13,9,0.0008040935672425014
32,sensor_13,10,0.0009385964912293366
32,sensor_14,1,11.210889210526679
32,sensor_14,2,10.136492397659604
32,sensor_14,3,12.993906432748348
32,sensor_14,4,20.76554970760268
32,sensor_14,5,10.03619239766044
32,sensor_14,6,11.075660818714011
32,sensor_14,7,5.867432163743976
32,sensor_14,8,13.97119181286564
32,sensor_14,9,18.204967251462136
32,sensor_14,10,6.983525146199451
32,sensor_15,1,0.0005238030263157802
32,sensor_15,2,0.00045500368421052254
32,sensor_15,3,0.00018019690058479736
32,sensor_15,4,0.0006791303508771698
32,sensor_15,5,0.00033263497076023245
32,sensor_15,6,0.00035121339181286775
32,sensor_15,7,0.0005197992397660813
32,sensor_15,8,0.00024104485380116683
32,sensor_15,9,0.00033156099415205034
32,sensor_15,10,0.0005971649707602536
32,sensor_16,1,0.0
32,sensor_16,2,0.0
32,sensor_16,3,0.0
32,sensor_16,4,0.0
32,sensor_16,5,0.0
32,sensor_16,6,0.0
32,sensor_16,7,0.0
32,sensor_16,8,0.0
32,sensor_16,9,0.0
32,sensor_16,10,0.0
32,sensor_17,1,0.5763157894736733
32,sensor_17,2,1.3333333333333472
32,sensor_17,3,0.9824561403508771
